month,day,year,hour,Product ID,Type,Air temp,Process temp,Rpm,Torque,Tool wear,Machine failure,unix
12,6,2015,23,M22024,M,300.2,310.1,1474,44,198,0,1449423000000
12,7,2015,0,M22026,M,300.3,310.2,1429,44.7,203,0,1449426600000
12,7,2015,1,M22030,M,300.3,310.2,1442,39.5,4,0,1449430200000
12,7,2015,2,M22031,M,300.2,310.2,1438,51.5,7,0,1449433800000
12,7,2015,3,M22032,M,300.1,310.1,1402,46.6,10,0,1449437400000
12,7,2015,4,M22040,M,300.2,310.2,1628,30.3,27,0,1449441000000
12,7,2015,5,M22044,M,300.2,310.3,1593,36.1,36,0,1449444600000
12,7,2015,6,M22046,M,300.4,310.5,1644,31.4,41,0,1449448200000
12,7,2015,7,M22052,M,300.2,310.2,1429,43.8,54,0,1449451800000
12,7,2015,8,M22055,M,300.1,310.1,1443,49.3,61,0,1449455400000
12,7,2015,9,M22058,M,300,309.9,1530,34.5,71,0,1449459000000
12,7,2015,10,M22063,M,299.8,309.6,1434,48,82,0,1449462600000
12,7,2015,11,M22067,M,299.7,309.6,1540,34.4,91,0,1449466200000
12,7,2015,12,M22070,M,299.8,309.6,1331,50.2,98,0,1449469800000
12,7,2015,13,M22072,M,299.8,309.7,1705,28.5,103,0,1449473400000
12,7,2015,14,M22073,M,299.8,309.8,1427,45.2,106,0,1449477000000
12,7,2015,15,M22074,M,299.9,309.8,1625,41.2,109,0,1449480600000
12,7,2015,16,M22076,M,300,309.9,1651,28.1,114,0,1449484200000
12,7,2015,17,M22079,M,299.8,309.7,1556,37.7,124,0,1449487800000
12,7,2015,18,M22082,M,299.8,309.7,1320,61.7,134,0,1449491400000
12,7,2015,19,M22085,M,299.8,309.7,1910,21.8,141,0,1449495000000
12,7,2015,20,M22092,M,299.9,309.9,1639,42.1,159,0,1449498600000
12,7,2015,21,M22094,M,299.8,310,1397,48.1,164,0,1449502200000
12,7,2015,22,M22096,M,299.8,310,1460,37.1,169,0,1449505800000
12,7,2015,23,M22097,M,299.8,310,1632,33.7,172,0,1449509400000
12,8,2015,0,M22100,M,299.9,310.1,1362,56.3,179,0,1449513000000
12,8,2015,1,M22101,M,299.9,310,1484,42.1,182,0,1449516600000
12,8,2015,2,M22103,M,300,310.2,1393,51.2,190,0,1449520200000
12,8,2015,3,M22107,M,300,310.1,1314,53.5,199,0,1449523800000
12,8,2015,4,M22110,M,300.1,310.2,1429,42,206,0,1449527400000
12,8,2015,5,M22111,M,300.2,310.3,1448,40.1,209,0,1449531000000
12,8,2015,6,M22115,M,300.2,310.3,1704,29.4,221,0,1449534600000
12,8,2015,7,M22119,M,300.4,310.5,1500,43,9,0,1449538200000
12,8,2015,8,M22122,M,300.4,310.6,1545,35.6,16,0,1449541800000
12,8,2015,9,M22124,M,300.4,310.6,1448,44.9,21,0,1449545400000
12,8,2015,10,M22129,M,300.4,310.5,1540,33.4,32,0,1449549000000
12,8,2015,11,M22131,M,300.3,310.4,1293,49.7,37,0,1449552600000
12,8,2015,12,M22133,M,300.2,310.3,1704,29.2,42,0,1449556200000
12,8,2015,13,M22134,M,300.2,310.3,1478,38.1,45,0,1449559800000
12,8,2015,14,M22136,M,300.1,310.3,1350,48.8,50,0,1449563400000
12,8,2015,15,M22143,M,300,310.2,1443,58.7,68,0,1449567000000
12,8,2015,16,M22144,M,300.1,310.3,1345,57.1,71,0,1449570600000
12,8,2015,17,M22145,M,300.2,310.4,1202,61.7,74,0,1449574200000
12,8,2015,18,M22146,M,300.1,310.4,1480,37.1,77,0,1449577800000
12,8,2015,19,M22147,M,300.2,310.4,1530,35.7,80,0,1449581400000
12,8,2015,20,M22148,M,300.2,310.6,1983,20.8,83,0,1449585000000
12,8,2015,21,M22152,M,300.1,310.4,1556,38.1,92,0,1449588600000
12,8,2015,22,M22155,M,300.1,310.5,1329,57.4,99,0,1449592200000
12,8,2015,23,M22165,M,300,310.5,1790,25.7,123,0,1449595800000
12,9,2015,0,M22167,M,300,310.4,1385,52.1,128,0,1449599400000
12,9,2015,1,M22184,M,299.9,310.4,1820,26.6,175,0,1449603000000
12,9,2015,2,M22186,M,299.9,310.5,1335,52.9,180,0,1449606600000
12,9,2015,3,M22187,M,299.9,310.5,1576,39.4,183,0,1449610200000
12,9,2015,4,M22189,M,299.9,310.4,1576,34.3,188,0,1449613800000
12,9,2015,5,M22192,M,299.8,310.3,1805,23.7,198,0,1449617400000
12,9,2015,6,M22193,M,299.9,310.4,1367,53.3,201,0,1449621000000
12,9,2015,7,M22202,M,299.7,310.3,1661,34.5,6,0,1449624600000
12,9,2015,8,M22212,M,299.7,310.2,1440,42.8,30,0,1449628200000
12,9,2015,9,M22214,M,299.7,310.3,1429,47.7,35,0,1449631800000
12,9,2015,10,M22218,M,299.5,310.1,1659,31.5,44,0,1449635400000
12,9,2015,11,M22219,M,299.4,310,1512,43.2,47,0,1449639000000
12,9,2015,12,M22227,M,299.5,310.1,1359,61.1,67,0,1449642600000
12,9,2015,13,M22228,M,299.6,310.2,1620,30,70,0,1449646200000
12,9,2015,14,M22229,M,299.6,310.1,1646,29.6,73,0,1449649800000
12,9,2015,15,M22230,M,299.6,310.1,1455,46.1,76,0,1449653400000
12,9,2015,16,M22235,M,299.4,309.9,1567,40.6,87,0,1449657000000
12,9,2015,17,M22239,M,299.6,310.1,1357,48.7,96,0,1449660600000
12,9,2015,18,M22243,M,299.7,310.4,1410,44.5,105,0,1449664200000
12,9,2015,19,M22245,M,299.8,310.5,1375,53.9,110,0,1449667800000
12,9,2015,20,M22246,M,299.8,310.6,1574,31.8,113,0,1449671400000
12,9,2015,21,M22248,M,299.8,310.6,1694,31.3,121,0,1449675000000
12,9,2015,22,M22250,M,299.7,310.5,1490,41.2,126,0,1449678600000
12,9,2015,23,M22252,M,299.7,310.5,1492,39.3,131,0,1449682200000
12,10,2015,0,M22253,M,299.7,310.5,1594,35.4,134,0,1449685800000
12,10,2015,1,M22255,M,299.7,310.6,1572,38,139,0,1449689400000
12,10,2015,2,M22258,M,299.7,310.7,1498,37.8,146,0,1449693000000
12,10,2015,3,M22260,M,299.6,310.6,1633,34.2,151,0,1449696600000
12,10,2015,4,M22262,M,299.8,310.8,1463,43.5,156,0,1449700200000
12,10,2015,5,M22265,M,299.8,310.8,1530,35.2,163,0,1449703800000
12,10,2015,6,M22273,M,300.1,311.1,1616,35.2,183,0,1449707400000
12,10,2015,7,M22276,M,300.1,311.2,1452,42.4,190,0,1449711000000
12,10,2015,8,M22277,M,300.1,311.3,1495,41,193,0,1449714600000
12,10,2015,9,M22278,M,300.2,311.4,1427,39.7,196,0,1449718200000
12,10,2015,10,M22281,M,300.1,311.4,1342,48.5,203,0,1449721800000
12,10,2015,11,M22284,M,300.1,311.4,1575,29.8,210,0,1449725400000
12,10,2015,12,M22285,M,300,311.4,1791,24.1,213,0,1449729000000
12,10,2015,13,M22286,M,300,311.4,1692,29,216,1,1449732600000
12,10,2015,14,M22288,M,300,311.4,1864,23.3,2,0,1449736200000
12,10,2015,15,M22290,M,300,311.4,1384,46.1,7,0,1449739800000
12,10,2015,16,M22291,M,300,311.4,1352,61.8,10,0,1449743400000
12,10,2015,17,M22293,M,300.1,311.4,1913,21.9,15,0,1449747000000
12,10,2015,18,M22301,M,299.9,311.4,1337,54.8,32,0,1449750600000
12,10,2015,19,M22307,M,300.3,311.9,1677,30.8,48,0,1449754200000
12,10,2015,20,M22315,M,300.2,311.7,1597,39.5,68,0,1449757800000
12,10,2015,21,M22316,M,300.2,311.7,1397,50.2,71,0,1449761400000
12,10,2015,22,M22318,M,300.1,311.6,1433,51.4,76,0,1449765000000
12,10,2015,23,M22325,M,300.1,311.4,1390,52.1,94,0,1449768600000
12,11,2015,0,M22332,M,300.3,311.6,1617,32.5,115,0,1449772200000
12,11,2015,1,M22333,M,300.3,311.6,1304,62.8,118,0,1449775800000
12,11,2015,2,M22337,M,300.1,311.3,1518,40.2,130,0,1449779400000
12,11,2015,3,M22339,M,300.1,311.3,1523,34.1,135,0,1449783000000
12,11,2015,4,M22340,M,300.2,311.4,1570,35.3,138,0,1449786600000
12,11,2015,5,M22342,M,300.2,311.6,1510,47.5,146,0,1449790200000
12,11,2015,6,M22344,M,300.3,311.6,1312,53.4,151,0,1449793800000
12,11,2015,7,M22349,M,300.2,311.6,1751,28,162,0,1449797400000
12,11,2015,8,M22350,M,300.4,311.8,1707,30,165,0,1449801000000
12,11,2015,9,M22352,M,300.3,311.7,1319,51.4,170,0,1449804600000
12,11,2015,10,M22357,M,300.3,311.8,1483,45.1,181,0,1449808200000
12,11,2015,11,M22358,M,300.2,311.8,1748,28.5,184,0,1449811800000
12,11,2015,12,M22363,M,300.3,311.7,1646,28.9,198,0,1449815400000
12,11,2015,13,M22368,M,300.5,311.9,1730,27.5,209,0,1449819000000
12,11,2015,14,M22372,M,300.5,311.8,1636,34.4,2,0,1449822600000
12,11,2015,15,M22375,M,300.4,311.9,1335,58.3,9,0,1449826200000
12,11,2015,16,M22376,M,300.3,311.7,1236,57.5,12,0,1449829800000
12,11,2015,17,M22381,M,300.2,311.6,1467,40.7,23,0,1449833400000
12,11,2015,18,M22383,M,300.1,311.5,1343,46.2,28,0,1449837000000
12,11,2015,19,M22388,M,300.1,311.3,1748,26.6,42,0,1449840600000
12,11,2015,20,M22390,M,300.1,311.4,1617,39.3,47,0,1449844200000
12,11,2015,21,M22392,M,300,311.3,1629,32.1,55,0,1449847800000
12,11,2015,22,M22398,M,300.2,311.4,1450,38.5,68,0,1449851400000
12,11,2015,23,M22400,M,300.2,311.3,1587,31.2,73,0,1449855000000
12,12,2015,0,M22401,M,300.3,311.5,1528,40.9,76,0,1449858600000
12,12,2015,1,M22402,M,300.4,311.6,1401,49.9,79,0,1449862200000
12,12,2015,2,M22410,M,300.3,311.4,1554,34.3,99,0,1449865800000
12,12,2015,3,M22411,M,300.2,311.3,1491,37.3,102,0,1449869400000
12,12,2015,4,M22414,M,300.3,311.4,1371,50.2,109,0,1449873000000
12,12,2015,5,M22417,M,300.4,311.5,1750,27.3,116,0,1449876600000
12,12,2015,6,M22418,M,300.3,311.4,1386,48.1,119,0,1449880200000
12,12,2015,7,M22419,M,300.4,311.4,1355,56.2,122,0,1449883800000
12,12,2015,8,M22420,M,300.3,311.3,1377,53.8,125,0,1449887400000
12,12,2015,9,M22422,M,300.3,311.1,1350,58.7,130,0,1449891000000
12,12,2015,10,M22423,M,300.4,311.2,1831,23.4,133,0,1449894600000
12,12,2015,11,M22424,M,300.3,311.2,1381,65.2,136,1,1449898200000
12,12,2015,12,M22425,M,300.3,311.2,1783,25.6,139,0,1449901800000
12,12,2015,13,M22427,M,300.2,311,2370,14.7,144,0,1449905400000
12,12,2015,14,M22436,M,300.3,311.1,1477,44.2,166,0,1449909000000
12,12,2015,15,M22441,M,300.4,311.2,1366,56.1,177,0,1449912600000
12,12,2015,16,M22450,M,300.4,311,1433,46.1,199,0,1449916200000
12,12,2015,17,M22451,M,300.5,311.1,1296,61.3,202,1,1449919800000
12,12,2015,18,M22452,M,300.5,311.2,1551,36.6,205,0,1449923400000
12,12,2015,19,M22460,M,300.4,311,1595,35.4,15,0,1449927000000
12,12,2015,20,M22466,M,300.4,311.3,1350,56.5,31,0,1449930600000
12,12,2015,21,M22467,M,300.5,311.3,1468,41.1,34,0,1449934200000
12,12,2015,22,M22470,M,300.5,311.3,1507,43.4,41,0,1449937800000
12,12,2015,23,M22472,M,300.5,311.4,1743,27.6,46,0,1449941400000
12,13,2015,12,M22476,M,300.6,311.4,1468,40.4,55,0,1449988200000
12,13,2015,1,M22478,M,300.5,311.4,1312,51.4,60,0,1449948600000
12,13,2015,2,M22482,M,300.6,311.6,1473,31.5,69,0,1449952200000
12,13,2015,3,M22489,M,300.5,311.7,1269,64,87,0,1449955800000
12,13,2015,4,M22494,M,300.3,311.3,1506,40.7,98,0,1449959400000
12,13,2015,5,M22501,M,300.4,311.4,1352,57.3,116,0,1449963000000
12,13,2015,6,M22502,M,300.4,311.4,1604,31.7,119,0,1449966600000
12,13,2015,7,M22511,M,300.4,311.5,1476,32.6,144,0,1449970200000
12,13,2015,8,M22514,M,300.3,311.5,1540,41.5,151,0,1449973800000
12,13,2015,9,M22518,M,300.4,311.6,1359,55.4,160,0,1449977400000
12,13,2015,10,M22520,M,300.5,311.6,1246,52.9,165,0,1449981000000
12,13,2015,11,M22522,M,300.5,311.6,1658,30.4,170,0,1449984600000
12,13,2015,12,M22526,M,300.6,311.7,1424,50.8,182,0,1449988200000
12,13,2015,1,M22531,M,300.5,311.6,1456,51.1,193,0,1449948600000
12,13,2015,2,M22532,M,300.5,311.7,2141,17.2,196,0,1449952200000
12,13,2015,3,M22533,M,300.5,311.6,1476,39.1,199,0,1449955800000
12,13,2015,4,M22538,M,300.6,311.7,1389,52.1,210,0,1449959400000
12,13,2015,5,M22542,M,300.7,311.7,1412,49.1,219,0,1449963000000
12,13,2015,6,M22544,M,300.7,311.8,1407,42.4,224,0,1449966600000
12,13,2015,7,M22546,M,300.7,311.7,1504,36.9,229,0,1449970200000
12,13,2015,8,M22547,M,300.7,311.7,2097,18.9,232,1,1449973800000
12,13,2015,9,M22550,M,300.5,311.6,1577,36.5,4,0,1449977400000
12,13,2015,10,M22551,M,300.5,311.5,1370,56.1,7,0,1449981000000
12,13,2015,11,M22559,M,300.7,311.5,1441,40.6,33,0,1449984600000
12,14,2015,12,M22560,M,300.7,311.6,1348,62.5,36,0,1450074600000
12,14,2015,1,M22562,M,300.7,311.7,1701,30.8,44,0,1450035000000
12,14,2015,2,M22564,M,300.6,311.6,1630,31.8,52,0,1450038600000
12,14,2015,3,M22570,M,300.5,311.4,1390,51.9,68,0,1450042200000
12,14,2015,4,M22573,M,300.5,311.4,2072,18.8,75,0,1450045800000
12,14,2015,5,M22576,M,300.5,311.5,1378,48.2,82,0,1450049400000
12,14,2015,6,M22584,M,300.5,311.6,1454,41.4,108,0,1450053000000
12,14,2015,7,M22586,M,300.8,311.9,1761,29,113,0,1450056600000
12,14,2015,8,M22587,M,300.7,311.9,1657,30.9,116,0,1450060200000
12,14,2015,9,M22597,M,300.5,312,1985,19.3,143,0,1450063800000
12,14,2015,10,M22598,M,300.5,312,1263,60.8,146,0,1450067400000
12,14,2015,11,M22602,M,300.5,311.9,1323,57.9,155,0,1450071000000
12,14,2015,12,M22606,M,300.4,311.7,1508,45.4,164,0,1450074600000
12,14,2015,1,M22607,M,300.5,311.8,1331,55.3,167,0,1450035000000
12,14,2015,2,M22611,M,300.4,311.7,1398,42.6,176,0,1450038600000
12,14,2015,3,M22612,M,300.4,311.7,1832,24.2,179,0,1450042200000
12,14,2015,4,M22613,M,300.5,311.8,1591,42,182,0,1450045800000
12,14,2015,5,M22614,M,300.4,311.7,1478,39.9,185,0,1450049400000
12,14,2015,6,M22615,M,300.4,311.8,1362,47.6,188,0,1450053000000
12,14,2015,7,M22617,M,300.3,311.7,1723,28.3,193,0,1450056600000
12,14,2015,8,M22620,M,300.4,311.7,1511,33,200,0,1450060200000
12,14,2015,9,M22622,M,300.3,311.5,1400,43.8,0,0,1450063800000
12,14,2015,10,M22624,M,300.4,311.7,1555,38.7,5,0,1450067400000
12,14,2015,11,M22628,M,300.2,311.4,1960,20.9,20,0,1450071000000
12,15,2015,12,M22636,M,300.3,311.5,1445,47.3,40,0,1450161000000
12,15,2015,1,M22642,M,300.4,311.6,1518,36.4,53,0,1450121400000
12,15,2015,2,M22648,M,300.2,311.5,1547,40.9,66,0,1450125000000
12,15,2015,3,M22654,M,300.2,311.6,1415,55.8,82,0,1450128600000
12,15,2015,4,M22660,M,300.1,311.4,1524,40.6,98,0,1450132200000
12,15,2015,5,M22663,M,299.8,311.3,1517,41.2,105,0,1450135800000
12,15,2015,6,M22664,M,299.9,311.4,1480,44.9,108,0,1450139400000
12,15,2015,7,M22667,M,300,311.5,1451,49,115,0,1450143000000
12,15,2015,8,M22669,M,300,311.4,1537,35.4,120,0,1450146600000
12,15,2015,9,M22671,M,300,311.4,1466,39,125,0,1450150200000
12,15,2015,10,M22675,M,299.9,311.3,1703,28.4,134,0,1450153800000
12,15,2015,11,M22680,M,299.8,311.2,1706,29.2,148,0,1450157400000
12,15,2015,12,M22685,M,299.9,311.2,1579,35.5,162,0,1450161000000
12,15,2015,1,M22687,M,299.8,311.1,1452,44.3,167,0,1450121400000
12,15,2015,2,M22688,M,299.8,311.1,1562,35.7,170,0,1450125000000
12,15,2015,3,M22691,M,300,311.4,1533,42.6,180,0,1450128600000
12,15,2015,4,M22703,M,300.1,311.7,1400,48.5,205,0,1450132200000
12,15,2015,5,M22706,M,300.2,311.6,1608,35,212,0,1450135800000
12,15,2015,6,M22709,M,300.3,311.7,1374,47.9,222,1,1450139400000
12,15,2015,7,M22710,M,300.3,311.7,1447,36.8,0,0,1450143000000
12,15,2015,8,M22715,M,300.3,311.8,1592,32.1,11,0,1450146600000
12,15,2015,9,M22719,M,300.5,311.9,1370,44.8,20,0,1450150200000
12,15,2015,10,M22722,M,300.5,312,1382,54.1,27,0,1450153800000
12,15,2015,11,M22723,M,300.5,311.9,1511,44.5,30,0,1450157400000
12,16,2015,12,M22729,M,300.5,312,1779,27.7,46,0,1450247400000
12,16,2015,1,M22730,M,300.6,312.1,1293,52.3,49,0,1450207800000
12,16,2015,2,M22739,M,300.8,312.3,1535,40.3,71,0,1450211400000
12,16,2015,3,M22746,M,300.6,312.2,2174,18.5,95,0,1450215000000
12,16,2015,4,M22749,M,300.7,312.4,1371,61.7,102,0,1450218600000
12,16,2015,5,M22752,M,300.9,312.6,1555,40.6,109,0,1450222200000
12,16,2015,6,M22754,M,300.8,312.6,1588,35.6,114,0,1450225800000
12,16,2015,7,M22762,M,300.7,312.3,1430,47.2,131,0,1450229400000
12,16,2015,8,M22764,M,300.8,312.4,1811,25.1,136,0,1450233000000
12,16,2015,9,M22765,M,300.8,312.4,1465,43.7,139,0,1450236600000
12,16,2015,10,M22770,M,300.8,312.2,1664,25.7,150,0,1450240200000
12,16,2015,11,M22783,M,300.8,312,1450,45,183,0,1450243800000
12,16,2015,12,M22785,M,300.7,311.9,1697,28.2,191,0,1450247400000
12,16,2015,1,M22789,M,300.6,311.6,1669,29.2,200,0,1450207800000
12,16,2015,2,M22794,M,300.8,311.9,1621,28.3,211,0,1450211400000
12,16,2015,3,M22795,M,300.8,311.9,1356,44.3,214,0,1450215000000
12,16,2015,4,M22800,M,300.7,311.7,1532,40,0,0,1450218600000
12,16,2015,5,M22801,M,300.7,311.7,1499,38.9,3,0,1450222200000
12,16,2015,6,M22809,M,300.7,311.5,1569,36.4,20,0,1450225800000
12,16,2015,7,M22811,M,300.9,311.8,1843,24.5,25,0,1450229400000
12,16,2015,8,M22812,M,300.9,311.9,1480,40.9,28,0,1450233000000
12,16,2015,9,M22815,M,300.9,311.9,1310,56.1,35,0,1450236600000
12,16,2015,10,M22827,M,301,312.2,1629,32.6,69,0,1450240200000
12,16,2015,11,M22830,M,300.9,312.1,1297,48.6,76,0,1450243800000
12,17,2015,12,M22835,M,301.2,312.3,1548,38.3,87,0,1450333800000
12,17,2015,1,M22839,M,301.2,312.4,1428,36.6,99,0,1450294200000
12,17,2015,2,M22840,M,301.2,312.4,1505,39.6,102,0,1450297800000
12,17,2015,3,M22850,M,301.1,312.4,1809,25.1,126,0,1450301400000
12,17,2015,4,M22852,M,301.1,312.3,1852,25.9,131,0,1450305000000
12,17,2015,5,M22856,M,301,312.2,1499,41.5,140,0,1450308600000
12,17,2015,6,M22857,M,301,312.2,2710,9.7,143,1,1450312200000
12,17,2015,7,M22859,M,300.9,312.1,1617,31,148,0,1450315800000
12,17,2015,8,M22860,M,300.8,312,1443,53.3,151,0,1450319400000
12,17,2015,9,M22862,M,300.9,312.1,1851,23,156,0,1450323000000
12,17,2015,10,M22863,M,300.8,312,1274,67.3,159,0,1450326600000
12,17,2015,11,M22867,M,301,312.1,1664,28.4,168,0,1450330200000
12,17,2015,12,M22872,M,300.9,312,1375,56.1,182,0,1450333800000
12,17,2015,1,M22873,M,300.9,312,1402,50.7,185,0,1450294200000
12,17,2015,2,M22875,M,301,312,1558,37.5,190,0,1450297800000
12,17,2015,3,M22876,M,300.9,312,1447,41.4,193,0,1450301400000
12,17,2015,4,M22881,M,301,312,1499,34.6,207,0,1450305000000
12,17,2015,5,M22885,M,300.8,312,1422,50.7,219,0,1450308600000
12,17,2015,6,M22889,M,300.6,311.9,1629,35.3,0,0,1450312200000
12,17,2015,7,M22905,M,300.7,311.9,1366,55.1,36,0,1450315800000
12,17,2015,8,M22921,M,300.2,311.6,1465,41.4,78,0,1450319400000
12,17,2015,9,M22922,M,300.3,311.6,1359,54.1,81,0,1450323000000
12,17,2015,10,M22923,M,300.3,311.7,1551,36.4,84,0,1450326600000
12,17,2015,11,M22925,M,300.5,311.9,1670,26.3,89,0,1450330200000
12,18,2015,12,M22927,M,300.6,312,1490,39.8,94,0,1450420200000
12,18,2015,1,M22928,M,300.5,311.9,1676,35.2,97,0,1450380600000
12,18,2015,2,M22929,M,300.5,311.9,1875,22.1,100,0,1450384200000
12,18,2015,3,M22930,M,300.5,312,1867,23,103,0,1450387800000
12,18,2015,4,M22952,M,300.2,311.6,1513,40.8,157,0,1450391400000
12,18,2015,5,M22956,M,300.2,311.7,1555,37.4,169,0,1450395000000
12,18,2015,6,M22963,M,300.3,311.9,1429,41.6,184,0,1450398600000
12,18,2015,7,M22966,M,300.4,312,1596,30.4,191,0,1450402200000
12,18,2015,8,M22968,M,300.3,311.8,1607,33.7,199,0,1450405800000
12,18,2015,9,M22971,M,300.4,311.8,1553,33.1,209,1,1450409400000
12,18,2015,10,M22972,M,300.4,311.8,1442,45.1,0,0,1450413000000
12,18,2015,11,M22982,M,300.2,311.6,1533,46.4,24,0,1450416600000
12,18,2015,12,M22987,M,300.1,311.3,1650,33.8,38,0,1450420200000
12,18,2015,1,M22992,M,299.9,311.3,1389,50,55,0,1450380600000
12,18,2015,2,M22996,M,299.6,310.9,1474,39.7,64,0,1450384200000
12,18,2015,3,M23002,M,299.7,311,1448,49.8,80,0,1450387800000
12,18,2015,4,M23004,M,299.7,311,1506,42.7,85,0,1450391400000
12,18,2015,5,M23005,M,299.7,310.9,1685,32.1,88,0,1450395000000
12,18,2015,6,M23008,M,299.5,310.7,1488,39.5,95,0,1450398600000
12,18,2015,7,M23009,M,299.6,310.8,1427,50.4,98,0,1450402200000
12,18,2015,8,M23010,M,299.5,310.7,1424,41.3,101,0,1450405800000
12,18,2015,9,M23020,M,299.7,311.1,1618,30.3,125,0,1450409400000
12,18,2015,10,M23029,M,299.8,311.2,1745,26.3,150,0,1450413000000
12,18,2015,11,M23035,M,299.9,311.3,1445,41.2,169,0,1450416600000
12,19,2015,12,M23040,M,299.7,311.2,1616,42.3,180,0,1450506600000
12,19,2015,1,M23042,M,299.7,311.1,1649,32.7,185,0,1450467000000
12,19,2015,2,M23048,M,299.6,310.9,1530,38.8,198,0,1450470600000
12,19,2015,3,M23050,M,299.7,310.9,1620,37.2,203,0,1450474200000
12,19,2015,4,M23051,M,299.6,310.9,1630,29.8,206,0,1450477800000
12,19,2015,5,M23057,M,299.4,310.7,1492,45.7,219,0,1450481400000
12,19,2015,6,M23058,M,299.3,310.7,1374,48.9,222,0,1450485000000
12,19,2015,7,M23061,M,299.3,310.9,1826,25.1,2,0,1450488600000
12,19,2015,8,M23063,M,299.4,310.9,1473,40.1,7,0,1450492200000
12,19,2015,9,M23065,M,299.4,310.9,1446,47.3,12,0,1450495800000
12,19,2015,10,M23073,M,299.2,310.5,1548,33.5,35,0,1450499400000
12,19,2015,11,M23080,M,298.9,310.3,1551,35.2,50,0,1450503000000
12,19,2015,12,M23081,M,299.1,310.5,1428,43,53,0,1450506600000
12,19,2015,1,M23087,M,299.1,310.4,1524,51.4,66,0,1450467000000
12,19,2015,2,M23088,M,299.1,310.4,1422,49.3,69,0,1450470600000
12,19,2015,3,M23093,M,299.1,310.6,1449,43.2,80,0,1450474200000
12,19,2015,4,M23095,M,299.2,310.6,1443,50.9,85,0,1450477800000
12,19,2015,5,M23101,M,298.9,310.2,2099,20,98,0,1450481400000
12,19,2015,6,M23102,M,299,310.3,1689,29.7,101,0,1450485000000
12,19,2015,7,M23105,M,299,310.3,1303,68.6,111,1,1450488600000
12,19,2015,8,M23110,M,299,310.4,1394,45.2,122,0,1450492200000
12,19,2015,9,M23114,M,299,310.4,1625,37.1,131,0,1450495800000
12,19,2015,10,M23117,M,299,310.6,1587,34.2,141,0,1450499400000
12,19,2015,11,M23124,M,299.1,310.6,1397,49.5,165,0,1450503000000
12,20,2015,12,M23128,M,299.2,310.8,1502,39.8,177,0,1450593000000
12,20,2015,1,M23130,M,299.1,310.8,1517,38.4,185,0,1450553400000
12,20,2015,2,M23133,M,299,310.6,1787,22.2,192,0,1450557000000
12,20,2015,3,M23135,M,298.9,310.6,1720,25.3,197,0,1450560600000
12,20,2015,4,M23142,M,298.9,310.7,1638,33.6,218,0,1450564200000
12,20,2015,5,M23146,M,298.8,310.5,1678,32.8,4,0,1450567800000
12,20,2015,6,M23148,M,298.8,310.6,1640,33.8,9,0,1450571400000
12,20,2015,7,M23150,M,298.9,310.6,1679,35.8,14,0,1450575000000
12,20,2015,8,M23153,M,298.9,310.4,1533,44.4,24,0,1450578600000
12,20,2015,9,M23154,M,298.9,310.5,1525,38.5,27,0,1450582200000
12,20,2015,10,M23157,M,298.8,310.2,1595,33.1,34,0,1450585800000
12,20,2015,11,M23161,M,298.7,310.1,1644,34.1,46,0,1450589400000
12,20,2015,12,M23164,M,298.7,310.1,1506,50.7,53,0,1450593000000
12,20,2015,1,M23166,M,298.7,310.1,1549,42.5,61,0,1450553400000
12,20,2015,2,M23167,M,298.7,310.1,1402,69.7,64,1,1450557000000
12,20,2015,3,M23169,M,298.7,310,1459,40.2,69,0,1450560600000
12,20,2015,4,M23171,M,298.8,310,1295,52.7,74,0,1450564200000
12,20,2015,5,M23172,M,298.8,310,1529,38.5,77,0,1450567800000
12,20,2015,6,M23173,M,298.8,310,1484,44.9,80,0,1450571400000
12,20,2015,7,M23180,M,298.8,309.7,1453,47.7,101,0,1450575000000
12,20,2015,8,M23184,M,298.7,309.5,1394,46,113,0,1450578600000
12,20,2015,9,M23185,M,298.7,309.5,1500,38.8,116,0,1450582200000
12,20,2015,10,M23187,M,298.7,309.6,1254,57.1,124,0,1450585800000
12,20,2015,11,M23191,M,298.8,309.7,1392,48.7,133,0,1450589400000
12,21,2015,12,M23193,M,298.8,309.7,1477,48.5,138,0,1450679400000
12,21,2015,1,M23194,M,298.8,309.7,1459,47.3,141,0,1450639800000
12,21,2015,2,M23195,M,299,309.8,2240,15.9,144,0,1450643400000
12,21,2015,3,M23197,M,298.8,309.7,1589,35.3,149,0,1450647000000
12,21,2015,4,M23199,M,298.8,309.7,1499,40.3,154,0,1450650600000
12,21,2015,5,M23200,M,298.8,309.7,1480,38.1,157,0,1450654200000
12,21,2015,6,M23208,M,298.7,309.6,1452,42.7,180,0,1450657800000
12,21,2015,7,M23209,M,298.7,309.5,1487,33.6,183,0,1450661400000
12,21,2015,8,M23210,M,298.7,309.6,1382,48.1,186,0,1450665000000
12,21,2015,9,M23211,M,298.7,309.6,1686,26.2,189,0,1450668600000
12,21,2015,10,M23216,M,298.6,309.6,1344,59.4,200,0,1450672200000
12,21,2015,11,M23219,M,298.6,309.6,1525,42.4,2,0,1450675800000
12,21,2015,12,M23225,M,298.8,309.8,1551,36.6,15,0,1450679400000
12,21,2015,1,M23226,M,298.9,309.8,1836,22.8,18,0,1450639800000
12,21,2015,2,M23232,M,298.8,309.7,1448,44.8,31,0,1450643400000
12,21,2015,3,M23233,M,298.7,309.7,1362,50.5,34,0,1450647000000
